"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.117707770E1,-2.796236658E-3,1.731003635E-3,-1.997311832E-3
1.117908630E1,-5.991935730E-3,1.731003635E-3,-9.320789250E-4
1.118109489E1,-8.122402243E-3,-3.994623839E-4,-3.062544856E-3
1.118310349E1,-9.187635034E-3,2.796236658E-3,-1.997311832E-3
1.118511208E1,-1.131810062E-2,6.657706108E-4,-9.320789250E-4
1.118712067E1,-1.238333434E-2,1.731003635E-3,-9.320789250E-4
1.118912927E1,-1.451379992E-2,1.731003635E-3,-9.320789250E-4
1.119113786E1,-1.664426550E-2,1.731003635E-3,-9.320789250E-4
1.119314646E1,-1.557903271E-2,1.731003635E-3,2.263620263E-3
1.119515505E1,-1.877473295E-2,1.731003635E-3,-9.320789250E-4
1.119716364E1,-2.090519853E-2,2.796236658E-3,1.331541280E-4
1.119917224E1,-2.090519853E-2,6.657706108E-4,1.331541280E-4
1.120118083E1,-2.197043039E-2,-3.994623839E-4,1.331541280E-4
1.120318942E1,-2.090519853E-2,-1.464695437E-3,1.198387123E-3
1.120519802E1,-1.983996481E-2,6.657706108E-4,1.331541280E-4
1.120720661E1,-2.197043039E-2,-3.994623839E-4,1.198387123E-3
1.120921521E1,-1.983996481E-2,-2.529928461E-3,1.198387123E-3
1.121122380E1,-1.877473295E-2,-2.529928461E-3,1.198387123E-3
1.121323239E1,-2.090519853E-2,-3.994623839E-4,1.331541280E-4
1.121524099E1,-1.877473295E-2,-1.464695437E-3,1.331541280E-4
1.121724958E1,-1.877473295E-2,-3.994623839E-4,1.198387123E-3
1.121925817E1,-1.770949923E-2,-1.464695437E-3,2.263620263E-3
1.122126677E1,-1.557903271E-2,-3.994623839E-4,1.198387123E-3
1.122327536E1,-1.344856713E-2,6.657706108E-4,2.263620263E-3
1.122528396E1,-1.344856713E-2,-3.994623839E-4,1.331541280E-4
1.122729255E1,-1.238333434E-2,-3.994623839E-4,-9.320789250E-4
1.122930109E1,-1.131810062E-2,-1.464695437E-3,-1.997311832E-3
1.123130963E1,-7.057168987E-3,1.731003635E-3,-1.997311832E-3
1.123331817E1,-5.991935730E-3,-3.994623839E-4,-3.062544856E-3
1.123532672E1,-3.861469682E-3,-1.464695437E-3,-4.127778113E-3
1.123733526E1,-2.796236658E-3,4.926702939E-3,-6.258244161E-3
1.123934380E1,3.994623839E-4,-3.994623839E-4,-7.323476952E-3
1.124135234E1,1.464695437E-3,-3.595161485E-3,-7.323476952E-3
1.124336088E1,4.660394508E-3,6.657706108E-4,-7.323476952E-3
1.124536942E1,6.790860556E-3,6.657706108E-4,-1.051917579E-2
1.124737797E1,9.986559860E-3,6.657706108E-4,-9.453942999E-3
1.124938651E1,1.318225823E-2,6.657706108E-4,-1.051917579E-2
1.125139505E1,1.424749196E-2,1.731003635E-3,-1.051917579E-2
1.125340359E1,1.744319126E-2,1.731003635E-3,-1.158440951E-2
1.125541213E1,1.957365684E-2,6.657706108E-4,-1.158440951E-2
1.125742067E1,2.063889056E-2,6.657706108E-4,-1.371487509E-2
1.125942922E1,2.383458801E-2,6.657706108E-4,-1.158440951E-2
1.126143776E1,2.596505545E-2,6.657706108E-4,-1.264964230E-2
1.126344630E1,2.703028731E-2,6.657706108E-4,-1.371487509E-2
1.126545484E1,2.703028731E-2,1.731003635E-3,-1.264964230E-2
1.126746338E1,2.916075476E-2,6.657706108E-4,-1.264964230E-2
1.126947192E1,3.022598661E-2,-2.529928461E-3,-1.371487509E-2
1.127148047E1,3.022598661E-2,-1.464695437E-3,-1.158440951E-2
1.127348901E1,2.916075476E-2,-3.994623839E-4,-1.264964230E-2
1.127549755E1,2.596505545E-2,-1.464695437E-3,-8.388710208E-3
1.127750609E1,3.022598661E-2,-1.464695437E-3,-7.323476952E-3
1.127951463E1,2.703028731E-2,1.731003635E-3,-6.258244161E-3
1.128152317E1,2.809552103E-2,3.861469682E-3,-6.258244161E-3
1.128353172E1,2.276935615E-2,4.926702939E-3,-5.193010904E-3
1.128554026E1,2.063889056E-2,4.926702939E-3,-3.062544856E-3
1.128754880E1,1.744319126E-2,5.991935730E-3,-3.062544856E-3
1.128955734E1,1.531272475E-2,7.057168987E-3,-9.320789250E-4
1.129156588E1,9.986559860E-3,7.057168987E-3,1.198387123E-3
1.129357442E1,8.921326138E-3,7.057168987E-3,1.198387123E-3
1.129558297E1,5.725627299E-3,4.926702939E-3,1.198387123E-3
1.129759151E1,1.464695437E-3,5.991935730E-3,3.328853287E-3
1.129960005E1,3.994623839E-4,5.991935730E-3,5.459319334E-3
1.130160859E1,-1.731003635E-3,8.122402243E-3,4.394086078E-3
1.130361718E1,-3.861469682E-3,5.991935730E-3,6.524552125E-3
1.130562578E1,-5.991935730E-3,1.025286783E-2,5.459319334E-3
1.130763437E1,-9.187635034E-3,9.187635034E-3,7.589785382E-3
1.130964297E1,-1.238333434E-2,1.025286783E-2,7.589785382E-3
1.131165156E1,-1.451379992E-2,1.344856713E-2,7.589785382E-3
1.131366015E1,-1.451379992E-2,1.451379992E-2,9.720250964E-3
1.131566875E1,-1.983996481E-2,1.664426550E-2,9.720250964E-3
1.131767734E1,-2.303566411E-2,2.197043039E-2,9.720250964E-3
1.131968593E1,-2.303566411E-2,2.303566411E-2,1.078548469E-2
1.132169453E1,-2.623136342E-2,2.303566411E-2,1.078548469E-2
1.132370312E1,-2.516612969E-2,2.090519853E-2,1.078548469E-2
1.132571172E1,-2.836182900E-2,2.197043039E-2,1.078548469E-2
1.132772031E1,-2.836182900E-2,2.516612969E-2,8.655018173E-3
1.132972890E1,-2.942706272E-2,3.049229458E-2,9.720250964E-3
1.133173750E1,-3.155753016E-2,3.475322574E-2,6.524552125E-3
1.133374609E1,-3.368799388E-2,3.155753016E-2,6.524552125E-3
1.133575468E1,-3.155753016E-2,2.516612969E-2,6.524552125E-3
1.133776328E1,-3.155753016E-2,1.877473295E-2,5.459319334E-3
1.133977187E1,-3.368799388E-2,1.344856713E-2,4.394086078E-3
1.134178047E1,-3.049229458E-2,1.131810062E-2,2.263620263E-3
1.134378906E1,-3.155753016E-2,8.122402243E-3,1.198387123E-3
1.134579765E1,-3.262276202E-2,8.122402243E-3,1.331541280E-4
1.134780625E1,-3.262276202E-2,9.187635034E-3,1.198387123E-3
1.134981484E1,-3.262276202E-2,7.057168987E-3,-1.997311832E-3
1.135182343E1,-3.368799388E-2,8.122402243E-3,-3.062544856E-3
1.135383203E1,-3.262276202E-2,9.187635034E-3,-9.320789250E-4
1.135584062E1,-3.688369319E-2,1.025286783E-2,-3.062544856E-3
1.135784922E1,-3.475322574E-2,1.344856713E-2,-1.997311832E-3
1.135985781E1,-3.794892505E-2,1.451379992E-2,-1.997311832E-3
1.136186640E1,-3.794892505E-2,1.557903271E-2,1.331541280E-4
1.136387500E1,-3.901416063E-2,1.770949923E-2,-9.320789250E-4
1.136588359E1,-3.901416063E-2,1.983996481E-2,1.198387123E-3
1.136789218E1,-4.007939249E-2,2.090519853E-2,1.331541280E-4
1.136990078E1,-3.688369319E-2,2.090519853E-2,1.198387123E-3
1.137190937E1,-3.581846133E-2,1.983996481E-2,1.331541280E-4
1.137391797E1,-3.475322574E-2,1.770949923E-2,2.263620263E-3
1.137592656E1,-3.368799388E-2,1.557903271E-2,1.198387123E-3
1.137793515E1,-3.049229458E-2,1.557903271E-2,2.263620263E-3
1.137994375E1,-2.942706272E-2,1.344856713E-2,2.263620263E-3
1.138195234E1,-2.836182900E-2,1.131810062E-2,3.328853287E-3
1.138396093E1,-2.410089783E-2,9.187635034E-3,2.263620263E-3
1.138596953E1,-2.410089783E-2,5.991935730E-3,2.263620263E-3
1.138797812E1,-2.197043039E-2,7.057168987E-3,2.263620263E-3
1.138998672E1,-1.877473295E-2,5.991935730E-3,1.331541280E-4
1.139199531E1,-1.983996481E-2,3.861469682E-3,1.198387123E-3
1.139400390E1,-1.770949923E-2,1.731003635E-3,1.331541280E-4
1.139601250E1,-1.557903271E-2,2.796236658E-3,1.331541280E-4
1.139802109E1,-1.451379992E-2,6.657706108E-4,-1.997311832E-3
1.140002968E1,-1.344856713E-2,6.657706108E-4,-9.320789250E-4
1.140203828E1,-1.131810062E-2,6.657706108E-4,-3.062544856E-3
1.140404687E1,-1.238333434E-2,-1.464695437E-3,-3.062544856E-3
1.140605547E1,-1.025286783E-2,1.731003635E-3,-3.062544856E-3
1.140806406E1,-8.122402243E-3,6.657706108E-4,-9.320789250E-4
1.141007265E1,-7.057168987E-3,1.731003635E-3,-1.997311832E-3
1.141208125E1,-5.991935730E-3,1.731003635E-3,-9.320789250E-4
1.141408984E1,-7.057168987E-3,6.657706108E-4,-9.320789250E-4
1.141609843E1,-5.991935730E-3,2.796236658E-3,2.263620263E-3
1.141810703E1,-4.926702939E-3,4.926702939E-3,2.263620263E-3
1.142011562E1,-7.057168987E-3,3.861469682E-3,4.394086078E-3
1.142212422E1,-3.861469682E-3,5.991935730E-3,5.459319334E-3
1.142413281E1,-5.991935730E-3,5.991935730E-3,4.394086078E-3
1.142614140E1,-7.057168987E-3,4.926702939E-3,4.394086078E-3
1.142815000E1,-4.926702939E-3,5.991935730E-3,5.459319334E-3
1.143015859E1,-5.991935730E-3,5.991935730E-3,7.589785382E-3
1.143216718E1,-8.122402243E-3,4.926702939E-3,5.459319334E-3
1.143417578E1,-8.122402243E-3,4.926702939E-3,6.524552125E-3
1.143618437E1,-8.122402243E-3,7.057168987E-3,4.394086078E-3
1.143819297E1,-1.131810062E-2,5.991935730E-3,6.524552125E-3
1.144020156E1,-1.025286783E-2,7.057168987E-3,2.263620263E-3
1.144221015E1,-9.187635034E-3,5.991935730E-3,2.263620263E-3
1.144421875E1,-1.131810062E-2,4.926702939E-3,3.328853287E-3
1.144622729E1,-1.131810062E-2,4.926702939E-3,2.263620263E-3
1.144823583E1,-9.187635034E-3,4.926702939E-3,1.331541280E-4
1.145024437E1,-1.131810062E-2,3.861469682E-3,1.198387123E-3
1.145225291E1,-1.025286783E-2,5.991935730E-3,-1.997311832E-3
1.145426146E1,-1.025286783E-2,4.926702939E-3,-1.997311832E-3
1.145627000E1,-1.238333434E-2,5.991935730E-3,-3.062544856E-3
1.145827854E1,-1.344856713E-2,7.057168987E-3,-1.997311832E-3
1.146028708E1,-1.238333434E-2,7.057168987E-3,-1.997311832E-3
1.146229562E1,-1.344856713E-2,5.991935730E-3,-9.320789250E-4
1.146430416E1,-1.238333434E-2,5.991935730E-3,-3.062544856E-3
1.146631270E1,-1.238333434E-2,8.122402243E-3,-9.320789250E-4
1.146832125E1,-1.238333434E-2,9.187635034E-3,-1.997311832E-3
1.147032979E1,-1.344856713E-2,1.451379992E-2,-4.127778113E-3
1.147233833E1,-1.238333434E-2,2.090519853E-2,-3.062544856E-3
1.147434687E1,-1.025286783E-2,2.516612969E-2,-5.193010904E-3
1.147635541E1,-8.122402243E-3,2.197043039E-2,-3.062544856E-3
1.147836396E1,-9.187635034E-3,1.451379992E-2,-3.062544856E-3
1.148037250E1,-7.057168987E-3,9.187635034E-3,-1.997311832E-3
1.148237755E1,-7.057168987E-3,5.991935730E-3,-4.127778113E-3
1.148438260E1,-4.926702939E-3,2.796236658E-3,-5.193010904E-3
1.148638937E1,-5.991935730E-3,6.657706108E-4,-4.127778113E-3
1.148839656E1,-3.861469682E-3,-3.994623839E-4,-4.127778113E-3
1.149040422E1,-6.657706108E-4,-3.994623839E-4,-3.062544856E-3
1.149241234E1,-2.796236658E-3,6.657706108E-4,-3.062544856E-3
1.149442104E1,-2.796236658E-3,6.657706108E-4,-3.062544856E-3
1.149643151E1,3.994623839E-4,6.657706108E-4,-1.997311832E-3
1.149844229E1,3.994623839E-4,-3.994623839E-4,-1.997311832E-3
1.150045328E1,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
1.150246437E1,-1.731003635E-3,-3.994623839E-4,-9.320789250E-4
1.150447547E1,3.994623839E-4,-3.994623839E-4,2.263620263E-3
1.150648458E1,3.595161485E-3,-1.464695437E-3,3.328853287E-3
1.150849317E1,3.994623839E-4,-3.994623839E-4,2.263620263E-3
1.151050172E1,-6.657706108E-4,-1.464695437E-3,4.394086078E-3
1.151251026E1,3.994623839E-4,-3.994623839E-4,4.394086078E-3
1.151451880E1,3.994623839E-4,-3.994623839E-4,4.394086078E-3
1.151652734E1,-6.657706108E-4,1.731003635E-3,4.394086078E-3
1.151853588E1,-2.796236658E-3,6.657706108E-4,4.394086078E-3
1.152054442E1,-1.731003635E-3,6.657706108E-4,5.459319334E-3
1.152255297E1,-1.731003635E-3,2.796236658E-3,7.589785382E-3
1.152456151E1,-4.926702939E-3,2.796236658E-3,5.459319334E-3
1.152657005E1,-4.926702939E-3,1.731003635E-3,5.459319334E-3
1.152857859E1,-5.991935730E-3,1.731003635E-3,6.524552125E-3
1.153058713E1,-8.122402243E-3,2.796236658E-3,6.524552125E-3
1.153259567E1,-7.057168987E-3,6.657706108E-4,6.524552125E-3
1.153460422E1,-1.025286783E-2,2.796236658E-3,6.524552125E-3
1.153661276E1,-9.187635034E-3,1.731003635E-3,6.524552125E-3
1.153862130E1,-9.187635034E-3,1.731003635E-3,6.524552125E-3
1.154062984E1,-9.187635034E-3,1.731003635E-3,6.524552125E-3
1.154263838E1,-1.131810062E-2,6.657706108E-4,4.394086078E-3
1.154464692E1,-1.238333434E-2,1.731003635E-3,6.524552125E-3
1.154665547E1,-1.238333434E-2,-1.464695437E-3,5.459319334E-3
1.154866401E1,-1.557903271E-2,-3.994623839E-4,4.394086078E-3
1.155067255E1,-1.557903271E-2,6.657706108E-4,1.198387123E-3
1.155268109E1,-1.557903271E-2,-3.994623839E-4,2.263620263E-3
1.155468963E1,-1.664426550E-2,-1.464695437E-3,1.198387123E-3
1.155669817E1,-1.877473295E-2,-1.464695437E-3,1.331541280E-4
1.155870672E1,-1.770949923E-2,-1.464695437E-3,1.331541280E-4
1.156071526E1,-1.451379992E-2,-1.464695437E-3,1.331541280E-4
1.156272380E1,-1.664426550E-2,-2.529928461E-3,1.331541280E-4
1.156473234E1,-1.664426550E-2,-3.595161485E-3,1.331541280E-4
1.156674088E1,-1.557903271E-2,-2.529928461E-3,1.331541280E-4
1.156874942E1,-1.664426550E-2,-1.464695437E-3,1.331541280E-4
1.157075797E1,-1.557903271E-2,-3.994623839E-4,1.198387123E-3
1.157276651E1,-1.451379992E-2,6.657706108E-4,1.331541280E-4
1.157477505E1,-1.238333434E-2,1.731003635E-3,1.198387123E-3
1.157678359E1,-1.131810062E-2,6.657706108E-4,2.263620263E-3
1.157879213E1,-1.025286783E-2,-3.994623839E-4,3.328853287E-3
1.158080067E1,-9.187635034E-3,1.731003635E-3,3.328853287E-3
1.158280922E1,-8.122402243E-3,-1.464695437E-3,1.198387123E-3
1.158481781E1,-7.057168987E-3,-1.464695437E-3,2.263620263E-3
1.158682640E1,-8.122402243E-3,-1.464695437E-3,2.263620263E-3
1.158883500E1,-5.991935730E-3,-1.464695437E-3,1.331541280E-4
1.159084359E1,-4.926702939E-3,-2.529928461E-3,1.331541280E-4
1.159285218E1,-7.057168987E-3,-3.994623839E-4,1.331541280E-4
1.159486078E1,-4.926702939E-3,-1.464695437E-3,-9.320789250E-4
1.159686937E1,-3.861469682E-3,-3.994623839E-4,1.331541280E-4
1.159887797E1,-2.796236658E-3,-3.994623839E-4,-9.320789250E-4
1.160088656E1,-1.731003635E-3,-3.994623839E-4,-9.320789250E-4
1.160289515E1,-2.796236658E-3,-2.529928461E-3,-9.320789250E-4
1.160490375E1,-2.796236658E-3,-1.464695437E-3,1.331541280E-4
1.160691234E1,-4.926702939E-3,-3.994623839E-4,1.198387123E-3
1.160892093E1,-3.861469682E-3,-3.994623839E-4,1.198387123E-3
1.161092953E1,-2.796236658E-3,-3.994623839E-4,2.263620263E-3
1.161293812E1,-2.796236658E-3,-3.994623839E-4,2.263620263E-3
1.161494672E1,-3.861469682E-3,-3.994623839E-4,4.394086078E-3
1.161695531E1,-2.796236658E-3,-1.464695437E-3,3.328853287E-3
1.161896390E1,-3.861469682E-3,-3.994623839E-4,5.459319334E-3
1.162097250E1,-2.796236658E-3,-2.529928461E-3,5.459319334E-3
1.162298109E1,-1.731003635E-3,-1.464695437E-3,4.394086078E-3
1.162498968E1,-6.657706108E-4,6.657706108E-4,3.328853287E-3
1.162699828E1,-6.657706108E-4,-3.994623839E-4,4.394086078E-3
1.162900687E1,1.464695437E-3,1.731003635E-3,3.328853287E-3
1.163101547E1,1.464695437E-3,-3.994623839E-4,4.394086078E-3
1.163302406E1,2.529928461E-3,-3.994623839E-4,4.394086078E-3
1.163503265E1,4.660394508E-3,-3.994623839E-4,4.394086078E-3
1.163704125E1,4.660394508E-3,2.796236658E-3,3.328853287E-3
1.163904984E1,4.660394508E-3,1.731003635E-3,3.328853287E-3
1.164105843E1,5.725627299E-3,6.657706108E-4,3.328853287E-3
1.164306703E1,4.660394508E-3,1.731003635E-3,2.263620263E-3
1.164507562E1,5.725627299E-3,2.796236658E-3,1.198387123E-3
1.164708422E1,6.790860556E-3,1.731003635E-3,1.198387123E-3
1.164909281E1,6.790860556E-3,1.731003635E-3,1.198387123E-3
1.165110140E1,7.856093347E-3,1.731003635E-3,1.198387123E-3
1.165311000E1,8.921326138E-3,-3.994623839E-4,1.331541280E-4
1.165511859E1,7.856093347E-3,1.731003635E-3,1.198387123E-3
1.165712718E1,7.856093347E-3,6.657706108E-4,1.331541280E-4
1.165913578E1,7.856093347E-3,6.657706108E-4,1.331541280E-4
1.166114437E1,8.921326138E-3,1.731003635E-3,1.198387123E-3
1.166315297E1,7.856093347E-3,1.731003635E-3,1.198387123E-3
1.166516156E1,8.921326138E-3,2.796236658E-3,3.328853287E-3
1.166717015E1,6.790860556E-3,1.731003635E-3,2.263620263E-3
1.166917875E1,7.856093347E-3,1.731003635E-3,4.394086078E-3
1.167118734E1,6.790860556E-3,3.861469682E-3,3.328853287E-3
1.167319593E1,6.790860556E-3,2.796236658E-3,1.331541280E-4
1.167520453E1,4.660394508E-3,1.731003635E-3,1.331541280E-4
1.167721312E1,3.595161485E-3,1.731003635E-3,-9.320789250E-4
1.167922172E1,3.595161485E-3,6.657706108E-4,-1.997311832E-3
1.168123031E1,2.529928461E-3,6.657706108E-4,-9.320789250E-4
1.168323890E1,2.529928461E-3,-3.994623839E-4,-1.997311832E-3
1.168524750E1,1.464695437E-3,-3.994623839E-4,-1.997311832E-3
1.168725609E1,3.994623839E-4,-3.994623839E-4,-3.062544856E-3
1.168926468E1,2.529928461E-3,6.657706108E-4,-3.062544856E-3
1.169127328E1,1.464695437E-3,-1.464695437E-3,-9.320789250E-4
1.169328187E1,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
1.169529047E1,-6.657706108E-4,1.731003635E-3,-1.997311832E-3
1.169729906E1,-1.731003635E-3,-3.994623839E-4,-9.320789250E-4
1.169930765E1,-4.926702939E-3,6.657706108E-4,1.198387123E-3
1.170131625E1,-3.861469682E-3,6.657706108E-4,-9.320789250E-4
1.170332484E1,-5.991935730E-3,6.657706108E-4,1.198387123E-3
1.170533343E1,-7.057168987E-3,3.861469682E-3,1.198387123E-3
1.170734203E1,-5.991935730E-3,6.657706108E-4,1.198387123E-3
1.170935062E1,-5.991935730E-3,6.657706108E-4,2.263620263E-3
1.171135922E1,-8.122402243E-3,1.731003635E-3,2.263620263E-3
1.171336781E1,-8.122402243E-3,2.796236658E-3,1.198387123E-3
1.171537640E1,-7.057168987E-3,2.796236658E-3,2.263620263E-3
1.171738500E1,-7.057168987E-3,3.861469682E-3,3.328853287E-3
1.171939359E1,-7.057168987E-3,3.861469682E-3,1.198387123E-3
1.172140218E1,-7.057168987E-3,3.861469682E-3,1.198387123E-3
1.172341078E1,-5.991935730E-3,4.926702939E-3,-9.320789250E-4
1.172541937E1,-7.057168987E-3,5.991935730E-3,-3.062544856E-3
1.172742797E1,-4.926702939E-3,4.926702939E-3,-3.062544856E-3
1.172943651E1,-5.991935730E-3,4.926702939E-3,-4.127778113E-3
1.173144505E1,-5.991935730E-3,3.861469682E-3,-5.193010904E-3
1.173345359E1,-7.057168987E-3,1.025286783E-2,-6.258244161E-3
1.173546213E1,-4.926702939E-3,9.187635034E-3,-8.388710208E-3
1.173747067E1,-5.991935730E-3,7.057168987E-3,-8.388710208E-3
1.173947922E1,-5.991935730E-3,7.057168987E-3,-8.388710208E-3
1.174148776E1,-5.991935730E-3,3.861469682E-3,-9.453942999E-3
1.174349630E1,-5.991935730E-3,2.796236658E-3,-9.453942999E-3
1.174550484E1,-4.926702939E-3,3.861469682E-3,-9.453942999E-3
1.174751338E1,-5.991935730E-3,4.926702939E-3,-9.453942999E-3
1.174952192E1,-8.122402243E-3,3.861469682E-3,-7.323476952E-3
1.175153047E1,-9.187635034E-3,2.796236658E-3,-8.388710208E-3
1.175353901E1,-1.131810062E-2,3.861469682E-3,-7.323476952E-3
1.175554755E1,-1.131810062E-2,2.796236658E-3,-6.258244161E-3
1.175755609E1,-1.238333434E-2,6.657706108E-4,-6.258244161E-3
1.175956463E1,-1.344856713E-2,2.796236658E-3,-5.193010904E-3
1.176157317E1,-1.344856713E-2,2.796236658E-3,-3.062544856E-3
1.176358172E1,-1.557903271E-2,1.731003635E-3,-9.320789250E-4
1.176559026E1,-1.664426550E-2,2.796236658E-3,-9.320789250E-4
1.176759880E1,-1.770949923E-2,1.731003635E-3,-9.320789250E-4
1.176960734E1,-1.770949923E-2,1.731003635E-3,1.331541280E-4
1.177161588E1,-1.983996481E-2,1.731003635E-3,1.331541280E-4
1.177362442E1,-1.877473295E-2,-3.994623839E-4,-9.320789250E-4
1.177563297E1,-1.770949923E-2,-3.994623839E-4,-9.320789250E-4
1.177764151E1,-1.877473295E-2,-3.994623839E-4,1.331541280E-4
1.177965005E1,-1.557903271E-2,-1.464695437E-3,1.331541280E-4
1.178165859E1,-1.451379992E-2,-3.994623839E-4,1.198387123E-3
1.178366713E1,-1.557903271E-2,-1.464695437E-3,1.331541280E-4
1.178567567E1,-1.344856713E-2,-3.994623839E-4,1.198387123E-3
1.178768422E1,-1.344856713E-2,-1.464695437E-3,1.198387123E-3
1.178969276E1,-1.344856713E-2,-3.994623839E-4,-9.320789250E-4
1.179170130E1,-1.664426550E-2,-3.994623839E-4,-9.320789250E-4
1.179370984E1,-1.557903271E-2,-3.994623839E-4,-9.320789250E-4
1.179571838E1,-1.664426550E-2,-1.464695437E-3,-3.062544856E-3
1.179772692E1,-1.664426550E-2,-2.529928461E-3,-3.062544856E-3
1.179973547E1,-1.557903271E-2,6.657706108E-4,-4.127778113E-3
1.180174401E1,-1.664426550E-2,-3.994623839E-4,-6.258244161E-3
1.180375260E1,-1.770949923E-2,-1.464695437E-3,-8.388710208E-3
1.180576120E1,-1.664426550E-2,-1.464695437E-3,-1.051917579E-2
1.180776979E1,-1.770949923E-2,-1.464695437E-3,-1.264964230E-2
1.180977838E1,-1.770949923E-2,-1.464695437E-3,-1.264964230E-2
1.181178698E1,-1.983996481E-2,-2.529928461E-3,-1.478010789E-2
1.181379557E1,-1.770949923E-2,-1.464695437E-3,-1.371487509E-2
1.181580416E1,-1.770949923E-2,-2.529928461E-3,-1.478010789E-2
1.181781276E1,-1.770949923E-2,-3.595161485E-3,-1.264964230E-2
1.181982135E1,-1.770949923E-2,-3.595161485E-3,-1.371487509E-2
1.182182995E1,-1.664426550E-2,-2.529928461E-3,-1.051917579E-2
1.182383854E1,-1.770949923E-2,-1.464695437E-3,-1.051917579E-2
1.182584713E1,-1.557903271E-2,6.657706108E-4,-1.051917579E-2
1.182785573E1,-1.557903271E-2,6.657706108E-4,-9.453942999E-3
1.182986432E1,-1.344856713E-2,-4.660394508E-3,-7.323476952E-3
1.183187291E1,-1.344856713E-2,-4.660394508E-3,-6.258244161E-3
1.183388151E1,-1.238333434E-2,-1.464695437E-3,-5.193010904E-3
1.183589010E1,-1.344856713E-2,-1.464695437E-3,-4.127778113E-3
1.183789870E1,-1.131810062E-2,-3.595161485E-3,-3.062544856E-3
1.183990729E1,-1.025286783E-2,-3.994623839E-4,-4.127778113E-3
1.184191588E1,-1.025286783E-2,-3.994623839E-4,-1.997311832E-3
1.184392448E1,-9.187635034E-3,6.657706108E-4,1.331541280E-4
1.184593307E1,-8.122402243E-3,1.731003635E-3,1.198387123E-3
1.184794166E1,-7.057168987E-3,1.731003635E-3,1.331541280E-4
1.184995026E1,-7.057168987E-3,6.657706108E-4,1.198387123E-3
1.185195885E1,-4.926702939E-3,1.731003635E-3,1.198387123E-3
1.185396744E1,-5.991935730E-3,1.731003635E-3,1.198387123E-3
1.185597604E1,-4.926702939E-3,1.731003635E-3,1.198387123E-3
1.185798463E1,-5.991935730E-3,1.731003635E-3,1.198387123E-3
1.185999323E1,-5.991935730E-3,2.796236658E-3,1.198387123E-3
1.186200182E1,-7.057168987E-3,3.861469682E-3,1.198387123E-3
1.186401041E1,-5.991935730E-3,5.991935730E-3,1.198387123E-3
1.186601901E1,-5.991935730E-3,9.187635034E-3,1.198387123E-3
1.186802760E1,-7.057168987E-3,9.187635034E-3,1.198387123E-3
1.187003620E1,-8.122402243E-3,1.557903271E-2,2.263620263E-3
1.187204479E1,-9.187635034E-3,2.516612969E-2,2.263620263E-3
1.187405338E1,-1.131810062E-2,3.368799388E-2,4.394086078E-3
1.187606198E1,-1.238333434E-2,3.688369319E-2,4.394086078E-3
1.187807057E1,-1.451379992E-2,3.794892505E-2,5.459319334E-3
1.188007916E1,-1.557903271E-2,4.114462435E-2,7.589785382E-3
1.188208776E1,-1.877473295E-2,4.647079110E-2,8.655018173E-3
1.188409635E1,-1.770949923E-2,6.138405204E-2,1.078548469E-2
1.188610495E1,-2.516612969E-2,7.949301600E-2,1.078548469E-2
1.188811354E1,-2.623136342E-2,7.949301600E-2,1.078548469E-2
1.189012213E1,-2.836182900E-2,7.310161740E-2,9.720250964E-3
1.189213073E1,-2.729659714E-2,6.138405204E-2,7.589785382E-3
1.189413932E1,-2.729659714E-2,4.966649041E-2,5.459319334E-3
1.189614791E1,-2.942706272E-2,4.220985994E-2,4.394086078E-3
1.189815651E1,-2.836182900E-2,3.581846133E-2,1.198387123E-3
1.190016510E1,-2.623136342E-2,3.368799388E-2,-9.320789250E-4
1.190217370E1,-2.303566411E-2,2.516612969E-2,-4.127778113E-3
1.190418229E1,-2.090519853E-2,2.090519853E-2,-8.388710208E-3
