"Time (s),""Acceleration x (m/s^2)"",""Acceleration y (m/s^2)"",""Acceleration z (m/s^2)"""
1.549953364E1,-9.797372818E0,8.379705995E-2,1.310226917E0
1.550154224E1,-9.797372818E0,7.661445439E-2,1.291073322E0
1.550355083E1,-9.787796021E0,6.464344263E-2,1.291073322E0
1.550555942E1,-9.792584419E0,8.619125932E-2,1.245583415E0
1.550756802E1,-9.787796021E0,8.140286058E-2,1.226429820E0
1.550957661E1,-9.787796021E0,8.619125932E-2,1.212064624E0
1.551158521E1,-9.797372818E0,7.900865376E-2,1.190516829E0
1.551359380E1,-9.775824547E0,8.858546615E-2,1.197699428E0
1.551560239E1,-9.787796021E0,7.900865376E-2,1.204882026E0
1.551761099E1,-9.783007622E0,8.140286058E-2,1.188122630E0
1.551961958E1,-9.761459351E0,8.140286058E-2,1.228824019E0
1.552162817E1,-9.771036148E0,7.661445439E-2,1.228824019E0
1.552363677E1,-9.778219223E0,7.900865376E-2,1.216853023E0
1.552564536E1,-9.790189743E0,8.140286058E-2,1.200093627E0
1.552765396E1,-9.785401344E0,6.943184882E-2,1.166574836E0
1.552966255E1,-9.778219223E0,8.140286058E-2,1.159392118E0
1.553167114E1,-9.802161217E0,5.985504389E-2,1.133055925E0
1.553367974E1,-9.792584419E0,6.464344263E-2,1.111508131E0
1.553568833E1,-9.790189743E0,6.224924326E-2,1.087566137E0
1.553769692E1,-9.783007622E0,5.267243832E-2,1.063624144E0
1.553970552E1,-9.771036148E0,8.379705995E-2,1.039682031E0
1.554171411E1,-9.773430824E0,7.182604820E-2,1.020528436E0
1.554372270E1,-9.785401344E0,6.703764945E-2,1.010951638E0
1.554573130E1,-9.799766541E0,6.224924326E-2,1.030105233E0
1.554773989E1,-9.787796021E0,6.703764945E-2,1.049258947E0
1.554974849E1,-9.778219223E0,7.900865376E-2,1.058835745E0
1.555175708E1,-9.773430824E0,6.703764945E-2,1.068412542E0
1.555376567E1,-9.768642426E0,7.661445439E-2,1.082777739E0
1.555577427E1,-9.790189743E0,6.943184882E-2,1.094748735E0
1.555778286E1,-9.794978142E0,6.943184882E-2,1.080383539E0
1.555979146E1,-9.785401344E0,6.943184882E-2,1.082777739E0
1.556180005E1,-9.780612946E0,6.464344263E-2,1.089960337E0
1.556380864E1,-9.797372818E0,7.661445439E-2,1.087566137E0
1.556581724E1,-9.783007622E0,6.464344263E-2,1.089960337E0
1.556782583E1,-9.785401344E0,7.182604820E-2,1.075595140E0
1.556983442E1,-9.787796021E0,7.182604820E-2,1.089960337E0
1.557184302E1,-9.785401344E0,6.464344263E-2,1.087566137E0
1.557385161E1,-9.799766541E0,6.943184882E-2,1.092354536E0
1.557586021E1,-9.783007622E0,8.140286058E-2,1.116296530E0
1.557786880E1,-9.775824547E0,7.900865376E-2,1.118690729E0
1.557987739E1,-9.787796021E0,9.097966552E-2,1.121084929E0
1.558188599E1,-9.790189743E0,5.985504389E-2,1.145026922E0
1.558389458E1,-9.787796021E0,7.661445439E-2,1.154603720E0
1.558590317E1,-9.790189743E0,6.943184882E-2,1.166574836E0
1.558791177E1,-9.792584419E0,8.379705995E-2,1.171363235E0
1.558992036E1,-9.787796021E0,7.422025502E-2,1.192911029E0
1.559192896E1,-9.759065628E0,6.703764945E-2,1.185728431E0
1.559393755E1,-9.790189743E0,6.703764945E-2,1.176151633E0
1.559594614E1,-9.787796021E0,6.224924326E-2,1.166574836E0
1.559795474E1,-9.778219223E0,5.746084079E-2,1.161786318E0
1.559996333E1,-9.794978142E0,5.746084079E-2,1.188122630E0
1.560197192E1,-9.794978142E0,6.943184882E-2,1.183334231E0
1.560398052E1,-9.794978142E0,5.746084079E-2,1.195305228E0
1.560598911E1,-9.778219223E0,8.140286058E-2,1.197699428E0
1.560799770E1,-9.775824547E0,8.619125932E-2,1.202487826E0
1.561000630E1,-9.778219223E0,5.746084079E-2,1.214458823E0
1.561201489E1,-9.787796021E0,6.703764945E-2,1.214458823E0
1.561402349E1,-9.773430824E0,7.661445439E-2,1.200093627E0
1.561603208E1,-9.785401344E0,8.379705995E-2,1.204882026E0
1.561804067E1,-9.775824547E0,8.619125932E-2,1.207276225E0
1.562004927E1,-9.790189743E0,6.703764945E-2,1.226429820E0
1.562205786E1,-9.794978142E0,8.140286058E-2,1.221641421E0
1.562406646E1,-9.780612946E0,7.900865376E-2,1.195305228E0
1.562607505E1,-9.778219223E0,8.140286058E-2,1.176151633E0
1.562808364E1,-9.773430824E0,8.379705995E-2,1.159392118E0
1.563009224E1,-9.773430824E0,9.097966552E-2,1.168969035E0
1.563210083E1,-9.790189743E0,7.900865376E-2,1.149815321E0
1.563410942E1,-9.792584419E0,7.182604820E-2,1.142632723E0
1.563611802E1,-9.785401344E0,7.900865376E-2,1.145026922E0
1.563812661E1,-9.780612946E0,8.379705995E-2,1.121084929E0
1.564013521E1,-9.773430824E0,7.900865376E-2,1.113902330E0
1.564214380E1,-9.783007622E0,8.379705995E-2,1.109113932E0
1.564415239E1,-9.792584419E0,8.619125932E-2,1.128267527E0
1.564616099E1,-9.766247749E0,7.422025502E-2,1.140238523E0
1.564816958E1,-9.780612946E0,7.900865376E-2,1.166574836E0
1.565017817E1,-9.778219223E0,6.943184882E-2,1.171363235E0
1.565218677E1,-9.792584419E0,8.858546615E-2,1.185728431E0
1.565419536E1,-9.771036148E0,7.661445439E-2,1.180940032E0
1.565620396E1,-9.787796021E0,9.337386489E-2,1.188122630E0
1.565821255E1,-9.785401344E0,8.140286058E-2,1.192911029E0
1.566022109E1,-9.778219223E0,8.140286058E-2,1.183334231E0
1.566222963E1,-9.783007622E0,8.140286058E-2,1.185728431E0
1.566423817E1,-9.783007622E0,8.379705995E-2,1.178545833E0
1.566624672E1,-9.778219223E0,8.619125932E-2,1.178545833E0
1.566825526E1,-9.783007622E0,6.943184882E-2,1.180940032E0
1.567026380E1,-9.780612946E0,6.464344263E-2,1.178545833E0
1.567227234E1,-9.780612946E0,8.379705995E-2,1.180940032E0
1.567428088E1,-9.787796021E0,7.900865376E-2,1.173757434E0
1.567628942E1,-9.773430824E0,6.464344263E-2,1.204882026E0
1.567829797E1,-9.763854027E0,8.379705995E-2,1.226429820E0
1.568030651E1,-9.775824547E0,8.379705995E-2,1.243189216E0
1.568231505E1,-9.783007622E0,7.661445439E-2,1.255160213E0
1.568432359E1,-9.778219223E0,6.703764945E-2,1.286284804E0
1.568633213E1,-9.783007622E0,7.661445439E-2,1.315015316E0
1.568834067E1,-9.778219223E0,7.900865376E-2,1.317409515E0
1.569034922E1,-9.783007622E0,7.422025502E-2,1.300650120E0
1.569235776E1,-9.787796021E0,7.900865376E-2,1.276708007E0
1.569436630E1,-9.787796021E0,6.703764945E-2,1.264737010E0
1.569637484E1,-9.792584419E0,6.464344263E-2,1.255160213E0
1.569838338E1,-9.778219223E0,6.703764945E-2,1.262342811E0
1.570039192E1,-9.783007622E0,6.224924326E-2,1.269525409E0
1.570240047E1,-9.794978142E0,5.746084079E-2,1.281496406E0
1.570440901E1,-9.797372818E0,5.506663769E-2,1.293467522E0
1.570641755E1,-9.792584419E0,6.703764945E-2,1.312621117E0
1.570842609E1,-9.785401344E0,5.746084079E-2,1.312621117E0
1.571043463E1,-9.778219223E0,6.943184882E-2,1.324592113E0
1.571244317E1,-9.787796021E0,5.985504389E-2,1.324592113E0
1.571445172E1,-9.792584419E0,6.943184882E-2,1.310226917E0
1.571646026E1,-9.773430824E0,5.746084079E-2,1.305438519E0
1.571846880E1,-9.780612946E0,7.900865376E-2,1.298255920E0
1.572047734E1,-9.766247749E0,6.464344263E-2,1.286284804E0
1.572248588E1,-9.778219223E0,6.224924326E-2,1.288679123E0
1.572449442E1,-9.792584419E0,5.506663769E-2,1.279102206E0
1.572650297E1,-9.773430824E0,6.464344263E-2,1.279102206E0
1.572851151E1,-9.761459351E0,6.224924326E-2,1.274313807E0
1.573052010E1,-9.787796021E0,7.182604820E-2,1.291073322E0
1.573252870E1,-9.775824547E0,6.464344263E-2,1.286284804E0
1.573453729E1,-9.773430824E0,7.422025502E-2,1.288679123E0
1.573654588E1,-9.771036148E0,5.506663769E-2,1.262342811E0
1.573855448E1,-9.783007622E0,6.224924326E-2,1.245583415E0
1.574056307E1,-9.783007622E0,8.140286058E-2,1.233612418E0
1.574257166E1,-9.783007622E0,5.267243832E-2,1.224035621E0
1.574458026E1,-9.773430824E0,5.506663769E-2,1.236006618E0
1.574658885E1,-9.780612946E0,6.943184882E-2,1.245583415E0
1.574859745E1,-9.763854027E0,7.661445439E-2,1.245583415E0
1.575060604E1,-9.751882553E0,7.422025502E-2,1.255160213E0
1.575261463E1,-9.771036148E0,7.422025502E-2,1.255160213E0
1.575462323E1,-9.787796021E0,7.661445439E-2,1.257554412E0
1.575663182E1,-9.787796021E0,6.703764945E-2,1.259948611E0
1.575864041E1,-9.783007622E0,5.506663769E-2,1.262342811E0
1.576064901E1,-9.783007622E0,5.985504389E-2,1.267131209E0
1.576265760E1,-9.761459351E0,7.422025502E-2,1.252766013E0
1.576466620E1,-9.790189743E0,7.182604820E-2,1.257554412E0
1.576667479E1,-9.790189743E0,6.943184882E-2,1.243189216E0
1.576868338E1,-9.787796021E0,6.943184882E-2,1.233612418E0
1.577069198E1,-9.804554939E0,6.703764945E-2,1.228824019E0
1.577270057E1,-9.797372818E0,6.464344263E-2,1.209670424E0
1.577470916E1,-9.785401344E0,9.097966552E-2,1.192911029E0
1.577671776E1,-9.775824547E0,6.943184882E-2,1.204882026E0
1.577872635E1,-9.790189743E0,7.182604820E-2,1.214458823E0
1.578073494E1,-9.771036148E0,6.943184882E-2,1.204882026E0
1.578274354E1,-9.794978142E0,6.464344263E-2,1.204882026E0
1.578475213E1,-9.773430824E0,7.182604820E-2,1.216853023E0
1.578676073E1,-9.778219223E0,7.661445439E-2,1.236006618E0
1.578876932E1,-9.785401344E0,7.661445439E-2,1.250371814E0
1.579077791E1,-9.792584419E0,7.900865376E-2,1.274313807E0
1.579278651E1,-9.794978142E0,9.337386489E-2,1.291073322E0
1.579479510E1,-9.787796021E0,7.661445439E-2,1.300650120E0
1.579680370E1,-9.785401344E0,8.379705995E-2,1.312621117E0
1.579881229E1,-9.759065628E0,8.379705995E-2,1.303044319E0
1.580082088E1,-9.787796021E0,7.900865376E-2,1.298255920E0
1.580282948E1,-9.783007622E0,8.140286058E-2,1.291073322E0
1.580483807E1,-9.790189743E0,6.943184882E-2,1.286284804E0
1.580684666E1,-9.797372818E0,6.943184882E-2,1.276708007E0
1.580885526E1,-9.790189743E0,7.182604820E-2,1.250371814E0
1.581086385E1,-9.778219223E0,8.379705995E-2,1.236006618E0
1.581287245E1,-9.778219223E0,7.422025502E-2,1.231218219E0
1.581488104E1,-9.783007622E0,6.224924326E-2,1.221641421E0
1.581688963E1,-9.773430824E0,6.464344263E-2,1.209670424E0
1.581889823E1,-9.783007622E0,7.182604820E-2,1.188122630E0
1.582090682E1,-9.783007622E0,8.140286058E-2,1.178545833E0
1.582291541E1,-9.790189743E0,6.703764945E-2,1.185728431E0
1.582492401E1,-9.773430824E0,7.900865376E-2,1.192911029E0
1.582693260E1,-9.787796021E0,8.140286058E-2,1.185728431E0
1.582894120E1,-9.785401344E0,7.661445439E-2,1.200093627E0
1.583094979E1,-9.775824547E0,8.140286058E-2,1.214458823E0
1.583295838E1,-9.778219223E0,7.661445439E-2,1.216853023E0
1.583496698E1,-9.787796021E0,8.619125932E-2,1.207276225E0
1.583697557E1,-9.787796021E0,7.900865376E-2,1.192911029E0
1.583898416E1,-9.787796021E0,7.900865376E-2,1.145026922E0
1.584099276E1,-9.787796021E0,8.140286058E-2,1.133055925E0
1.584300135E1,-9.794978142E0,6.464344263E-2,1.123479128E0
1.584500995E1,-9.790189743E0,6.703764945E-2,1.145026922E0
1.584701854E1,-9.792584419E0,6.224924326E-2,1.161786318E0
1.584902713E1,-9.771036148E0,8.858546615E-2,1.166574836E0
1.585103573E1,-9.773430824E0,6.703764945E-2,1.159392118E0
1.585304432E1,-9.792584419E0,7.182604820E-2,1.164180517E0
1.585505291E1,-9.804554939E0,5.985504389E-2,1.145026922E0
1.585706151E1,-9.778219223E0,7.182604820E-2,1.161786318E0
1.585907010E1,-9.771036148E0,6.703764945E-2,1.145026922E0
1.586107870E1,-9.785401344E0,6.224924326E-2,1.133055925E0
1.586308729E1,-9.794978142E0,6.464344263E-2,1.116296530E0
1.586509588E1,-9.794978142E0,5.746084079E-2,1.113902330E0
1.586710448E1,-9.799766541E0,5.506663769E-2,1.106719732E0
1.586911307E1,-9.783007622E0,7.182604820E-2,1.089960337E0
1.587112166E1,-9.775824547E0,6.943184882E-2,1.070806742E0
1.587313026E1,-9.780612946E0,7.422025502E-2,1.087566137E0
1.587513885E1,-9.790189743E0,5.746084079E-2,1.073200941E0
1.587714744E1,-9.806949615E0,6.703764945E-2,1.070806742E0
1.587915604E1,-9.806949615E0,6.224924326E-2,1.039682031E0
1.588116463E1,-9.773430824E0,4.788403213E-2,1.030105233E0
1.588317323E1,-9.775824547E0,5.985504389E-2,1.022922635E0
1.588518182E1,-9.790189743E0,5.985504389E-2,1.018134236E0
1.588719041E1,-9.797372818E0,6.943184882E-2,1.006163239E0
1.588919901E1,-9.821314812E0,4.070143029E-2,1.034893632E0
1.589120755E1,-9.826402664E0,4.788403213E-2,1.032499433E0
1.589321609E1,-9.794978142E0,6.224924326E-2,1.042076349E0
1.589522463E1,-9.761459351E0,8.379705995E-2,1.042076349E0
1.589723317E1,-9.768642426E0,8.379705995E-2,1.039682031E0
1.589924172E1,-9.790189743E0,7.900865376E-2,1.025316834E0
1.590125026E1,-9.799766541E0,6.703764945E-2,1.049258947E0
1.590325880E1,-9.792584419E0,7.182604820E-2,1.046864748E0
1.590526734E1,-9.790189743E0,6.224924326E-2,1.034893632E0
1.590727588E1,-9.778219223E0,7.661445439E-2,1.042076349E0
1.590928442E1,-9.783007622E0,7.182604820E-2,1.039682031E0
1.591129297E1,-9.787796021E0,6.224924326E-2,1.049258947E0
1.591330151E1,-9.792584419E0,7.422025502E-2,1.046864748E0
1.591531005E1,-9.790189743E0,6.464344263E-2,1.025316834E0
1.591731859E1,-9.763854027E0,7.422025502E-2,1.022922635E0
1.591932713E1,-9.787796021E0,6.464344263E-2,1.008557439E0
1.592133567E1,-9.797372818E0,7.900865376E-2,1.010951638E0
1.592334422E1,-9.809343338E0,5.985504389E-2,1.018134236E0
1.592535276E1,-9.792584419E0,6.703764945E-2,1.015740037E0
1.592736130E1,-9.792584419E0,6.703764945E-2,1.006163239E0
1.592936984E1,-9.780612946E0,7.182604820E-2,1.022922635E0
1.593137838E1,-9.763854027E0,7.900865376E-2,1.039682031E0
1.593338692E1,-9.799766541E0,7.182604820E-2,1.063624144E0
1.593539547E1,-9.794978142E0,7.661445439E-2,1.070806742E0
1.593740401E1,-9.794978142E0,8.379705995E-2,1.101931334E0
1.593941255E1,-9.794978142E0,8.858546615E-2,1.099537134E0
1.594142109E1,-9.794978142E0,7.422025502E-2,1.106719732E0
1.594342963E1,-9.780612946E0,9.097966552E-2,1.111508131E0
1.594543817E1,-9.787796021E0,6.943184882E-2,1.125873327E0
1.594744672E1,-9.797372818E0,5.985504389E-2,1.121084929E0
1.594945526E1,-9.804554939E0,7.900865376E-2,1.140238523E0
1.595146380E1,-9.790189743E0,8.140286058E-2,1.145026922E0
1.595347234E1,-9.783007622E0,8.858546615E-2,1.149815321E0
1.595548088E1,-9.783007622E0,8.140286058E-2,1.164180517E0
1.595748942E1,-9.790189743E0,9.576806426E-2,1.152209520E0
1.595949797E1,-9.780612946E0,9.337386489E-2,1.183334231E0
1.596150656E1,-9.802161217E0,7.661445439E-2,1.188122630E0
1.596351515E1,-9.802161217E0,7.661445439E-2,1.188122630E0
1.596552375E1,-9.804554939E0,7.422025502E-2,1.188122630E0
1.596753234E1,-9.797372818E0,5.506663769E-2,1.180940032E0
1.596954093E1,-9.794978142E0,8.619125932E-2,1.173757434E0
1.597154953E1,-9.783007622E0,7.900865376E-2,1.152209520E0
1.597355812E1,-9.809343338E0,8.379705995E-2,1.156997919E0
1.597556672E1,-9.799766541E0,7.422025502E-2,1.137844324E0
1.597757531E1,-9.806949615E0,8.140286058E-2,1.121084929E0
1.597958390E1,-9.785401344E0,8.140286058E-2,1.118690729E0
1.598159250E1,-9.792584419E0,7.422025502E-2,1.140238523E0
1.598360109E1,-9.811738014E0,7.422025502E-2,1.116296530E0
1.598560968E1,-9.792584419E0,8.140286058E-2,1.085171938E0
1.598761828E1,-9.802161217E0,6.943184882E-2,1.077989340E0
1.598962687E1,-9.790189743E0,7.900865376E-2,1.068412542E0
1.599163547E1,-9.768642426E0,7.661445439E-2,1.063624144E0
1.599364406E1,-9.790189743E0,7.422025502E-2,1.061229944E0
1.599565265E1,-9.787796021E0,8.379705995E-2,1.066018343E0
1.599766125E1,-9.785401344E0,6.464344263E-2,1.073200941E0
1.599966984E1,-9.787796021E0,8.140286058E-2,1.082777739E0
1.600167843E1,-9.792584419E0,7.900865376E-2,1.085171938E0
1.600368703E1,-9.759065628E0,7.422025502E-2,1.094748735E0
1.600569562E1,-9.775824547E0,7.661445439E-2,1.106719732E0
1.600770422E1,-9.785401344E0,6.224924326E-2,1.118690729E0
1.600971281E1,-9.787796021E0,6.464344263E-2,1.118690729E0
1.601172140E1,-9.787796021E0,8.379705995E-2,1.130661726E0
1.601373000E1,-9.787796021E0,7.900865376E-2,1.123479128E0
1.601573859E1,-9.792584419E0,6.464344263E-2,1.101931334E0
1.601774718E1,-9.802161217E0,7.422025502E-2,1.097142935E0
1.601975578E1,-9.804554939E0,6.943184882E-2,1.075595140E0
1.602176437E1,-9.799766541E0,5.746084079E-2,1.066018343E0
1.602377297E1,-9.806949615E0,6.464344263E-2,1.073200941E0
1.602578156E1,-9.790189743E0,8.140286058E-2,1.089960337E0
1.602779015E1,-9.783007622E0,7.182604820E-2,1.109113932E0
1.602979875E1,-9.787796021E0,5.985504389E-2,1.135450125E0
1.603180734E1,-9.785401344E0,5.746084079E-2,1.137844324E0
1.603381593E1,-9.799766541E0,6.943184882E-2,1.142632723E0
1.603582453E1,-9.797372818E0,6.703764945E-2,1.164180517E0
1.603783312E1,-9.792584419E0,6.943184882E-2,1.164180517E0
1.603984172E1,-9.792584419E0,8.619125932E-2,1.159392118E0
1.604185031E1,-9.780612946E0,6.224924326E-2,1.152209520E0
1.604385890E1,-9.790189743E0,7.182604820E-2,1.156997919E0
1.604586750E1,-9.790189743E0,7.900865376E-2,1.142632723E0
1.604787609E1,-9.804554939E0,5.027823523E-2,1.166574836E0
1.604988468E1,-9.799766541E0,6.464344263E-2,1.149815321E0
1.605189328E1,-9.806949615E0,4.788403213E-2,1.161786318E0
1.605390187E1,-9.771036148E0,6.224924326E-2,1.159392118E0
1.605591047E1,-9.794978142E0,7.422025502E-2,1.152209520E0
1.605791906E1,-9.804554939E0,6.943184882E-2,1.156997919E0
1.605992765E1,-9.799766541E0,6.224924326E-2,1.123479128E0
1.606193625E1,-9.790189743E0,5.985504389E-2,1.106719732E0
1.606394484E1,-9.787796021E0,6.224924326E-2,1.080383539E0
1.606595343E1,-9.797372818E0,6.703764945E-2,1.073200941E0
1.606796203E1,-9.773430824E0,6.943184882E-2,1.070806742E0
1.606997062E1,-9.783007622E0,6.943184882E-2,1.073200941E0
1.607197922E1,-9.797372818E0,6.943184882E-2,1.092354536E0
1.607398781E1,-9.778219223E0,6.703764945E-2,1.111508131E0
1.607599640E1,-9.790189743E0,6.943184882E-2,1.133055925E0
1.607800500E1,-9.792584419E0,7.182604820E-2,1.147421122E0
1.608001359E1,-9.787796021E0,5.746084079E-2,1.185728431E0
1.608202218E1,-9.799766541E0,7.422025502E-2,1.197699428E0
1.608403078E1,-9.783007622E0,6.224924326E-2,1.188122630E0
1.608603937E1,-9.783007622E0,5.746084079E-2,1.161786318E0
1.608804797E1,-9.799766541E0,6.464344263E-2,1.118690729E0
1.609005656E1,-9.785401344E0,7.182604820E-2,1.109113932E0
1.609206515E1,-9.797372818E0,5.267243832E-2,1.094748735E0
1.609407375E1,-9.792584419E0,7.182604820E-2,1.075595140E0
1.609608234E1,-9.797372818E0,5.267243832E-2,1.051653147E0
1.609809093E1,-9.799766541E0,5.746084079E-2,1.034893632E0
1.610009953E1,-9.783007622E0,6.464344263E-2,1.022922635E0
1.610210812E1,-9.802161217E0,6.224924326E-2,1.030105233E0
1.610411672E1,-9.794978142E0,7.422025502E-2,1.042076349E0
1.610612531E1,-9.785401344E0,6.224924326E-2,1.046864748E0
1.610813390E1,-9.797372818E0,6.703764945E-2,1.027711034E0
1.611014250E1,-9.785401344E0,7.422025502E-2,1.037287831E0
1.611215109E1,-9.790189743E0,6.703764945E-2,1.039682031E0
1.611415968E1,-9.799766541E0,6.464344263E-2,1.034893632E0
1.611616828E1,-9.787796021E0,7.661445439E-2,1.025316834E0
1.611817687E1,-9.802161217E0,8.619125932E-2,1.032499433E0
1.612018547E1,-9.802161217E0,7.900865376E-2,1.008557439E0
1.612219406E1,-9.787796021E0,8.379705995E-2,9.870096445E-1
1.612420265E1,-9.794978142E0,8.379705995E-2,1.001374841E0
1.612621125E1,-9.797372818E0,8.379705995E-2,9.941922426E-1
1.612821979E1,-9.792584419E0,7.422025502E-2,1.001374841E0
1.613022833E1,-9.816526413E0,6.703764945E-2,1.022922635E0
1.613223687E1,-9.804554939E0,7.422025502E-2,1.015740037E0
1.613424541E1,-9.794978142E0,6.703764945E-2,1.025316834E0
1.613625396E1,-9.797372818E0,7.182604820E-2,1.032499433E0
1.613826250E1,-9.783007622E0,7.661445439E-2,1.037287831E0
1.614027104E1,-9.799766541E0,6.943184882E-2,1.015740037E0
1.614227958E1,-9.797372818E0,7.422025502E-2,1.030105233E0
1.614428812E1,-9.799766541E0,6.703764945E-2,1.013345838E0
1.614629666E1,-9.797372818E0,6.943184882E-2,9.989806414E-1
1.614830520E1,-9.787796021E0,6.703764945E-2,1.006163239E0
1.615031375E1,-9.792584419E0,6.464344263E-2,1.015740037E0
1.615232229E1,-9.787796021E0,7.182604820E-2,1.022922635E0
1.615433083E1,-9.794978142E0,6.703764945E-2,1.049258947E0
1.615633937E1,-9.809343338E0,6.703764945E-2,1.042076349E0
1.615834791E1,-9.775824547E0,7.900865376E-2,1.039682031E0
1.616035646E1,-9.792584419E0,8.858546615E-2,1.063624144E0
1.616236500E1,-9.785401344E0,7.661445439E-2,1.051653147E0
1.616437354E1,-9.792584419E0,6.943184882E-2,1.061229944E0
1.616638208E1,-9.814131737E0,7.661445439E-2,1.082777739E0
1.616839062E1,-9.814131737E0,6.703764945E-2,1.087566137E0
1.617039916E1,-9.790189743E0,7.661445439E-2,1.087566137E0
1.617240770E1,-9.783007622E0,5.985504389E-2,1.101931334E0
1.617441625E1,-9.802161217E0,7.422025502E-2,1.080383539E0
1.617642479E1,-9.794978142E0,5.746084079E-2,1.073200941E0
1.617843333E1,-9.799766541E0,6.464344263E-2,1.080383539E0
1.618044187E1,-9.804554939E0,6.464344263E-2,1.068412542E0
1.618245041E1,-9.804554939E0,7.422025502E-2,1.054047346E0
1.618445896E1,-9.797372818E0,6.224924326E-2,1.034893632E0
1.618646750E1,-9.794978142E0,9.337386489E-2,1.034893632E0
1.618847604E1,-9.780612946E0,7.422025502E-2,1.049258947E0
1.619048458E1,-9.797372818E0,7.182604820E-2,1.051653147E0
1.619249312E1,-9.806949615E0,7.422025502E-2,1.085171938E0
1.619450166E1,-9.799766541E0,7.661445439E-2,1.087566137E0
1.619651021E1,-9.794978142E0,7.182604820E-2,1.109113932E0
1.619851880E1,-9.766247749E0,8.379705995E-2,1.094748735E0
1.620052739E1,-9.773430824E0,7.182604820E-2,1.106719732E0
1.620253599E1,-9.771036148E0,6.703764945E-2,1.116296530E0
1.620454458E1,-9.806949615E0,6.943184882E-2,1.121084929E0
1.620655317E1,-9.804554939E0,6.943184882E-2,1.106719732E0
1.620856177E1,-9.790189743E0,5.506663769E-2,1.089960337E0
1.621057036E1,-9.783007622E0,6.464344263E-2,1.085171938E0
1.621257896E1,-9.775824547E0,7.182604820E-2,1.070806742E0
1.621458755E1,-9.799766541E0,6.943184882E-2,1.058835745E0
1.621659614E1,-9.804554939E0,8.619125932E-2,1.063624144E0
1.621860474E1,-9.814131737E0,5.985504389E-2,1.085171938E0
1.622061333E1,-9.783007622E0,6.703764945E-2,1.085171938E0
1.622262192E1,-9.778219223E0,6.943184882E-2,1.092354536E0
1.622463052E1,-9.794978142E0,7.182604820E-2,1.118690729E0
1.622663911E1,-9.794978142E0,7.900865376E-2,1.133055925E0
1.622864770E1,-9.804554939E0,7.422025502E-2,1.164180517E0
1.623065630E1,-9.804554939E0,7.900865376E-2,1.183334231E0
1.623266489E1,-9.787796021E0,6.703764945E-2,1.183334231E0
1.623467349E1,-9.783007622E0,9.576806426E-2,1.178545833E0
